"longitude";"latitude";"delivery_company_id";"id"
"";"";"12";"1240"
"37.636332";"55.754464";"12";"1578"
"28.277842";"57.817946";"1";"722"
"";"";"13";"6686"
"";"";"13";"2659"
"";"";"13";"2667"
"";"";"13";"2668"
"";"";"13";"2624"
"";"";"13";"5549"
"";"";"13";"2691"
"";"";"13";"2698"
"";"";"13";"2709"
"";"";"13";"2703"
"";"";"13";"2704"
"";"";"13";"4205"
"";"";"13";"2247"
"";"";"13";"2264"
"";"";"13";"2302"
"63.634265";"56.088283";"12";"5293"
"37.661834";"55.675707";"12";"5394"
"37.659766";"55.775500";"12";"1440"
"";"";"13";"4200"
"30.519119";"56.345082";"12";"4838"
"37.661828";"55.732231";"10";"5085"
"";"";"13";"4465"
"";"";"13";"6693"
"";"";"13";"3091"
"";"";"13";"3098"
"";"";"13";"2306"
"";"";"13";"2644"
"";"";"13";"2311"
"";"";"13";"5417"
"";"";"13";"4199"
"";"";"13";"4203"
"";"";"13";"4213"
"";"";"13";"4215"
"";"";"13";"2397"
"41.379133";"56.855324";"1";"5352"
"";"";"13";"3102"
"";"";"13";"4224"
"";"";"13";"4222"
"";"";"13";"5431"
"";"";"13";"6402"
"";"";"13";"3103"
"";"";"13";"4227"
"";"";"13";"2309"
"";"";"13";"2314"
"";"";"13";"2396"
"";"";"13";"2393"
"37.607547";"55.656753";"1";"1836"
"";"";"13";"6414"
"";"";"13";"2317"
"";"";"13";"5223"
"";"";"13";"2399"
"";"";"13";"3109"
"";"";"13";"4233"
"";"";"13";"6716"
"";"";"13";"3215"
"";"";"13";"2394"
"";"";"13";"3111"
"84.913010";"55.704910";"1";"5354"
"";"";"13";"2334"
"";"";"13";"2339"
"";"";"13";"2341"
"";"";"13";"2347"
"";"";"13";"2403"
"";"";"13";"2345"
"";"";"13";"2351"
"";"";"13";"2349"
"37.764694";"55.709305";"12";"5740"
"37.766452";"55.703201";"12";"6752"
"30.377261";"59.830779";"12";"2017"
"37.661780";"55.738383";"12";"6098"
"";"";"13";"2367"
"59.667835";"55.144197";"1";"5478"
"37.605482";"55.803775";"12";"5445"
"";"";"13";"2715"
"";"";"13";"7672"
"";"";"13";"6394"
"";"";"13";"2731"
"";"";"13";"2728"
"30.209256";"59.856356";"12";"1867"
"37.646130";"55.729731";"1";"2047"
"";"";"13";"6396"
"";"";"13";"4246"
"30.327068";"59.849668";"12";"2044"
"";"";"13";"2734"
"";"";"13";"2736"
"";"";"13";"2735"
"";"";"13";"2739"
"44.800114";"48.772328";"10";"1016"
"";"";"13";"2405"
"";"";"13";"4479"
"37.624232";"55.684442";"12";"6954"
"37.828800";"55.736900";"12";"7559"
"37.627202";"55.744622";"12";"1579"
"";"";"13";"2744"
"";"";"13";"2746"
"";"";"13";"4230"
"";"";"13";"4251"
"150.793305";"59.562429";"1";"5813"
"";"";"13";"3122"
"37.484948";"55.785714";"12";"5655"
"";"";"13";"2408"
"";"";"13";"2409"
"";"";"13";"2747"
"";"";"13";"6398"
"";"";"13";"3123"
"";"";"13";"3942"
"";"";"13";"2412"
"";"";"13";"4248"
"";"";"12";"7577"
"";"";"13";"5258"
"";"";"13";"2411"
"";"";"13";"4265"
"";"";"13";"2760"
"";"";"13";"2764"
"";"";"13";"2766"
"";"";"13";"2774"
"37.604205";"55.766911";"1";"1831"
"82.911761";"55.057136";"1";"4820"
"";"";"13";"2688"
"";"";"13";"2404"
"";"";"13";"2410"
"";"";"13";"4259"
"";"";"13";"2775"
"";"";"13";"2776"
"";"";"13";"4262"
"55.934212";"53.355390";"12";"1881"
"49.494819";"53.403647";"1";"5890"
"";"";"13";"2784"
"";"";"13";"2789"
"";"";"13";"2791"
"";"";"13";"2795"
"";"";"13";"2798"
"37.612361";"55.877721";"12";"7542"
"55.107517";"51.797145";"1";"661"
"";"";"13";"5917"
"37.646000";"55.729800";"12";"5153"
"";"";"13";"2799"
"";"";"13";"2807"
"";"";"13";"2809"
"";"";"13";"6397"
"135.100528";"48.396158";"1";"6024"
"30.176747";"59.832644";"12";"6584"
"30.247417";"59.842798";"12";"2040"
"87.119631";"53.756658";"12";"1437"
"";"";"13";"2810"
"";"";"13";"2816"
"40.520173";"64.551067";"12";"1942"
"";"";"13";"2817"
"";"";"12";"4890"
"";"";"13";"2813"
"";"";"13";"3461"
"";"";"13";"2819"
"";"";"13";"2826"
"";"";"13";"2825"
"";"";"13";"2828"
"60.573660";"59.595582";"12";"5265"
"37.493587";"55.867071";"12";"7389"
"37.493991";"55.809565";"12";"6723"
"";"";"13";"2782"
"";"";"12";"5725"
"";"";"13";"2781"
"40.404991";"56.139321";"1";"627"
"";"";"13";"3154"
"";"";"13";"4026"
"";"";"12";"4842"
"";"";"13";"4260"
"37.678680";"55.789626";"12";"7042"
"";"";"13";"2831"
"";"";"13";"2470"
"";"";"13";"4270"
"";"";"13";"2838"
"";"";"13";"4272"
"";"";"13";"2480"
"";"";"13";"4691"
"142.738041";"46.959179";"12";"7324"
"";"";"12";"1236"
"";"";"13";"4292"
"";"";"13";"2836"
"";"";"13";"2837"
"";"";"13";"2843"
"";"";"13";"2848"
"";"";"13";"2852"
"37.733784";"55.701059";"12";"5043"
"37.625487";"55.708389";"1";"1975"
"37.505617";"55.618052";"12";"6097"
"";"";"13";"2855"
"";"";"13";"2749"
"";"";"13";"2856"
"";"";"13";"2858"
"37.297338";"55.687690";"12";"5025"
"";"";"13";"2864"
"";"";"13";"2482"
"";"";"13";"4082"
"";"";"13";"2866"
"";"";"13";"4086"
"";"";"13";"5199"
"";"";"13";"3555"
"";"";"13";"2860"
"";"";"13";"2861"
"37.480058";"55.790342";"1";"4601"
"";"";"13";"4103"
"";"";"13";"4289"
"";"";"13";"4293"
"";"";"13";"2865"
"";"";"13";"3180"
"";"";"13";"2862"
"";"";"13";"4630"
"";"";"13";"4297"
"";"";"13";"2863"
"";"";"13";"2867"
"30.308292";"59.912456";"12";"6201"
"37.557965";"55.761255";"12";"6628"
"37.554558";"55.547490";"12";"7687"
"73.369721";"54.992740";"12";"5861"
"65.350241";"55.438199";"12";"5042"
"30.357371";"59.944696";"12";"5792"
"37.453217";"55.678692";"12";"5654"
"37.469593";"55.665919";"12";"7390"
"37.538269";"55.599036";"12";"7703"
"";"";"13";"4308"
"";"";"13";"4331"
"";"";"13";"2871"
"107.614854";"51.806072";"1";"682"
"37.164842";"56.739387";"12";"1986"
"";"";"13";"2872"
"";"";"13";"2875"
"";"";"13";"3266"
"";"";"13";"2496"
"";"";"13";"2499"
"";"";"13";"2873"
"131.903119";"43.133545";"12";"1932"
"39.251992";"51.677815";"12";"1447"
"";"";"13";"4344"
"";"";"13";"4343"
"";"";"13";"2876"
"";"";"13";"2878"
"";"";"13";"4362"
"";"";"13";"2881"
"37.609728";"54.189430";"12";"4901"
"37.572584";"55.686008";"12";"5656"
"";"";"12";"4624"
"";"";"13";"2877"
"";"";"13";"2882"
"";"";"13";"2885"
"60.642205";"53.053602";"12";"4939"
"28.754548";"60.714332";"12";"1904"
"20.512926";"54.720431";"12";"2026"
"";"";"13";"2884"
"";"";"13";"3649"
"";"";"13";"2887"
"39.569498";"52.619009";"12";"1525"
"44.055717";"43.627458";"12";"5864"
"";"";"13";"2889"
"";"";"13";"2898"
"";"";"13";"2896"
"19.941375";"54.461613";"12";"2032"
"60.112187";"57.251340";"12";"1896"
"39.195131";"51.667288";"1";"5687"
"56.267352";"58.006588";"12";"7343"
"";"";"13";"4369"
"52.299098";"55.684721";"12";"1528"
"37.596561";"55.751432";"12";"7669"
"";"";"13";"2900"
"";"";"13";"2906"
"";"";"13";"2901"
"";"";"13";"2904"
"";"";"13";"2905"
"";"";"13";"2910"
"";"";"13";"2917"
"";"";"13";"2918"
"";"";"13";"2922"
"61.449638";"57.011748";"12";"4946"
"37.552143";"55.666746";"12";"5653"
"";"";"13";"2924"
"";"";"13";"2933"
"";"";"13";"2936"
"";"";"13";"5192"
"";"";"13";"5193"
"";"";"13";"4718"
"";"";"13";"3238"
"";"";"13";"4364"
"";"";"13";"3454"
"";"";"13";"2939"
"39.200287";"51.661535";"12";"1230"
"";"";"13";"2937"
"";"";"13";"4184"
"";"";"13";"4191"
"";"";"13";"2940"
"";"";"12";"2093"
"";"";"12";"1852"
"";"";"12";"4945"
"";"";"13";"2941"
"";"";"13";"3452"
"";"";"13";"2947"
"";"";"12";"4804"
"61.449509";"57.011445";"1";"4632"
"";"";"13";"2944"
"";"";"12";"1234"
"";"";"13";"3469"
"";"";"13";"2948"
"";"";"13";"3484"
"60.577487";"56.885063";"1";"5119"
"";"";"13";"2949"
"33.505675";"44.604403";"12";"5143"
"";"";"12";"5518"
"21.107441";"54.860609";"12";"2033"
"";"";"13";"2950"
"";"";"13";"3494"
"";"";"13";"2952"
"";"";"13";"2189"
"73.389987";"61.255263";"12";"5482"
"50.824802";"61.667315";"12";"1433"
"";"";"13";"2961"
"";"";"13";"4370"
"";"";"13";"3255"
"46.123001";"51.487766";"12";"4980"
"66.315616";"56.656693";"12";"6795"
"";"";"13";"3520"
"";"";"13";"3516"
"";"";"13";"4366"
"";"";"13";"2963"
"";"";"13";"2971"
"";"";"13";"2972"
"58.492704";"51.223129";"1";"741"
"";"";"13";"2987"
"41.129958";"45.000957";"12";"1514"
"";"";"13";"3008"
"";"";"12";"6885"
"48.039233";"46.350223";"12";"5252"
"";"";"13";"3012"
"";"";"13";"3157"
"";"";"12";"7383"
"";"";"13";"3627"
"";"";"13";"4373"
"";"";"12";"5250"
"";"";"13";"4374"
"";"";"13";"3623"
"";"";"13";"3632"
"";"";"13";"4377"
"";"";"13";"3013"
"";"";"13";"3015"
"";"";"12";"5625"
"37.641854";"55.679854";"12";"6001"
"";"";"13";"3016"
"";"";"13";"3021"
"";"";"13";"3641"
"";"";"12";"4961"
"48.055785";"46.365850";"12";"1211"
"";"";"13";"3657"
"";"";"13";"4385"
"";"";"13";"4382"
"";"";"13";"3673"
"";"";"13";"3717"
"";"";"13";"4384"
"37.993706";"55.929182";"1";"1606"
"";"";"12";"1246"
"";"";"13";"3720"
"";"";"13";"4416"
"";"";"13";"3023"
"";"";"13";"3027"
"";"";"12";"5622"
"";"";"13";"3032"
"48.036826";"46.344062";"12";"1541"
"";"";"12";"1991"
"";"";"13";"3024"
"48.046887";"46.360825";"12";"1463"
"48.070324";"46.346712";"12";"5107"
"55.930053";"53.628811";"1";"4730"
"";"";"13";"3034"
"38.130385";"53.770870";"12";"5095"
"";"";"13";"3036"
"47.834939";"52.019505";"12";"1877"
"37.969618";"55.822147";"12";"5253"
"";"";"13";"2237"
"37.483041";"55.860661";"12";"7095"
"37.966927";"55.793495";"12";"7688"
"37.815121";"53.998309";"12";"5080"
"";"";"12";"1243"
"";"";"13";"3740"
"";"";"12";"4852"
"";"";"12";"1264"
"";"";"13";"3031"
"";"";"13";"3039"
"";"";"12";"4894"
"";"";"12";"1238"
"";"";"13";"3045"
"53.211463";"56.852775";"12";"1981"
"";"";"13";"3042"
"";"";"13";"2360"
"83.698272";"53.349671";"12";"5236"
"";"";"12";"4886"
"";"";"13";"3476"
"";"";"13";"3044"
"83.699377";"53.341108";"12";"5395"
"39.745912";"47.137328";"12";"5851"
"37.529124";"55.807946";"12";"7052"
"";"";"13";"3380"
"127.535520";"50.267527";"10";"7509"
"";"";"13";"4408"
"";"";"13";"3043"
"";"";"13";"3048"
"";"";"13";"3053"
"";"";"12";"1845"
"";"";"12";"7691"
"";"";"13";"4411"
"39.010712";"45.056329";"1";"644"
"";"";"13";"5213"
"36.583522";"50.598056";"12";"6668"
"36.576155";"50.633046";"12";"6209"
"";"";"12";"6887"
"36.570714";"50.571960";"12";"1432"
"";"";"13";"4430"
"40.973173";"56.999659";"12";"6337"
"";"";"13";"3771"
"";"";"13";"4459"
"36.592110";"50.610566";"12";"1517"
"86.307060";"54.416608";"12";"4775"
"";"";"12";"1844"
"";"";"13";"3051"
"";"";"13";"3052"
"";"";"13";"2513"
"";"";"13";"4458"
"85.224033";"52.539177";"12";"6877"
"";"";"13";"3054"
"";"";"13";"3056"
"33.913941";"58.392243";"12";"5785"
"";"";"13";"3058"
"";"";"13";"3783"
"";"";"13";"2541"
"";"";"13";"3455"
"";"";"13";"7371"
"";"";"13";"3061"
"";"";"12";"4732"
"";"";"13";"4433"
"34.332523";"53.262741";"12";"1444"
"";"";"12";"5016"
"";"";"12";"5826"
"";"";"12";"1262"
"60.097973";"57.908686";"12";"2098"
"";"";"13";"4437"
"30.526918";"56.346566";"12";"1866"
"34.312591";"53.304449";"12";"1920"
"31.285653";"58.522523";"12";"1527"
"52.785570";"54.537175";"12";"5029"
"";"";"13";"3060"
"31.264184";"58.526851";"12";"2013"
"";"";"12";"6909"
"";"";"13";"3063"
"";"";"13";"3064"
"104.280660";"52.286387";"12";"7656"
"";"";"12";"4790"
"";"";"13";"3070"
"";"";"12";"1245"
"";"";"13";"4429"
"";"";"12";"4736"
"";"";"13";"3069"
"37.685386";"55.551242";"12";"5124"
"";"";"13";"3074"
"";"";"13";"3075"
"";"";"13";"6427"
"";"";"13";"3790"
"";"";"13";"3493"
"";"";"13";"3501"
"";"";"13";"2573"
"";"";"13";"5403"
"";"";"13";"4447"
"";"";"12";"1258"
"";"";"13";"6747"
"";"";"13";"4439"
"";"";"13";"4442"
"";"";"13";"3076"
"";"";"13";"3077"
"";"";"13";"3079"
"";"";"13";"4444"
"";"";"13";"3084"
"";"";"13";"3089"
"";"";"12";"5349"
"";"";"13";"2602"
"40.926858";"57.767961";"12";"1241"
"";"";"13";"3092"
"";"";"13";"3512"
"";"";"13";"5214"
"131.932035";"43.161947";"12";"6955"
"";"";"13";"2601"
"44.652396";"43.053050";"12";"1476"
"";"";"13";"4576"
"40.457295";"56.165395";"12";"5018"
"";"";"13";"2614"
"";"";"13";"2615"
"";"";"13";"2619"
"95.713365";"56.204484";"1";"5302"
"";"";"12";"4828"
"";"";"13";"4454"
"";"";"13";"4448"
"";"";"12";"5137"
"";"";"13";"4451"
"";"";"12";"5038"
"";"";"12";"1209"
"";"";"13";"5215"
"40.341886";"56.112750";"12";"1461"
"";"";"13";"4575"
"";"";"13";"3793"
"";"";"12";"1219"
"";"";"13";"4579"
"44.505944";"48.751983";"12";"7000"
"44.486046";"48.690732";"12";"5040"
"39.920251";"43.428424";"1";"5260"
"";"";"13";"4452"
"";"";"13";"4502"
"";"";"12";"1251"
"";"";"13";"4499"
"";"";"12";"4837"
"42.159419";"47.513222";"12";"1521"
"39.876913";"59.221389";"12";"2014"
"";"";"13";"6711"
"";"";"12";"1856"
"";"";"13";"5217"
"";"";"13";"5424"
"";"";"12";"5342"
"";"";"12";"5691"
"";"";"13";"5427"
"";"";"13";"6400"
"37.475399";"55.569590";"10";"5358"
"86.306378";"54.416535";"1";"5306"
"";"";"12";"4848"
"";"";"13";"2640"
"";"";"13";"5225"
"37.431447";"55.825704";"10";"5363"
"";"";"13";"5434"
"";"";"13";"3970"
"57.799869";"58.099404";"12";"1946"
"";"";"12";"5795"
"";"";"12";"2010"
"";"";"13";"6718"
"";"";"13";"4728"
"";"";"13";"3731"
"";"";"13";"4510"
"39.900830";"59.220053";"12";"5507"
"64.042699";"67.500962";"12";"5786"
"";"";"12";"1215"
"";"";"13";"4512"
"39.154568";"51.661230";"12";"5634"
"";"";"12";"5268"
"";"";"13";"4515"
"";"";"12";"4847"
"";"";"13";"4518"
"";"";"13";"4519"
"";"";"13";"4535"
"";"";"13";"4537"
"";"";"13";"4549"
"";"";"13";"4550"
"";"";"12";"4771"
"36.565502";"50.560928";"1";"5997"
"";"";"12";"7385"
"53.993689";"57.053710";"12";"4745"
"";"";"13";"4572"
"";"";"13";"4566"
"34.587142";"57.584796";"12";"5001"
"65.256182";"55.460706";"1";"6072"
"30.125463";"59.572329";"12";"5787"
"30.125463";"59.572329";"12";"1889"
"37.618632";"54.206569";"12";"4613"
"";"";"12";"7570"
"";"";"12";"4792"
"38.462166";"55.878143";"12";"4920"
"";"";"12";"4887"
"43.912617";"56.266526";"10";"5370"
"43.232501";"50.067467";"12";"5000"
"38.073835";"44.553318";"12";"4810"
"39.070993";"45.023546";"1";"6073"
"30.327115";"59.849699";"1";"6648"
"";"";"13";"3864"
"43.475630";"44.147797";"12";"5032"
"";"";"13";"7357"
"39.718668";"47.262328";"10";"1958"
"";"";"12";"1263"
"85.960373";"51.958182";"12";"4895"
"37.528846";"51.285706";"12";"6891"
"76.472906";"64.435179";"12";"5041"
"20.597916";"54.779552";"12";"2020"
"";"";"12";"1840"
"40.666906";"55.612538";"12";"7034"
"43.449750";"56.229506";"12";"4744"
"58.492704";"51.223129";"1";"740"
"82.909820";"54.934676";"1";"7106"
"37.494746";"55.948352";"12";"1509"
"50.101819";"53.195522";"12";"1218"
"";"";"13";"4426"
"";"";"12";"5050"
"86.158047";"55.351569";"1";"7544"
"";"";"13";"3652"
"38.275804";"46.709541";"12";"7620"
"";"";"13";"3724"
"";"";"13";"3904"
"";"";"13";"4482"
"53.211463";"56.852775";"12";"1982"
"30.177632";"59.829392";"12";"6759"
"38.489149";"52.623779";"12";"5520"
"47.256558";"56.119935";"10";"1040"
"37.679443";"55.746980";"10";"772"
"49.487300";"53.406460";"12";"4741"
"38.094258";"55.608046";"12";"7540"
"55.931634";"53.630152";"12";"1208"
"37.733599";"55.700904";"10";"1182"
"36.861838";"55.729082";"12";"7617"
"20.473483";"54.959117";"12";"2021"
"20.487553";"54.956063";"12";"2022"
"37.904484";"55.660787";"10";"789"
"37.890752";"55.702859";"10";"792"
"40.956872";"57.001355";"12";"5635"
"40.977888";"56.990392";"12";"4969"
"40.982769";"56.963690";"12";"5053"
"37.871467";"55.689624";"10";"793"
"53.209837";"56.839095";"12";"1935"
"47.883996";"56.638605";"12";"7402"
"58.983284";"53.425718";"10";"4925"
"47.887813";"56.627956";"12";"1823"
"104.311403";"52.273838";"12";"7578"
"37.607578";"55.717946";"10";"4956"
"82.911190";"55.062591";"10";"1070"
"49.097610";"55.820905";"12";"1551"
"37.572314";"55.687543";"10";"797"
"50.217803";"53.212043";"10";"4993"
"60.616813";"56.848847";"10";"1077"
"30.395343";"60.040888";"10";"897"
"30.239775";"59.839579";"10";"898"
"49.114558";"55.788485";"12";"4982"
"30.147808";"59.833477";"10";"899"
"30.208339";"59.855472";"10";"900"
"39.927021";"43.429507";"10";"4645"
"30.334640";"59.934451";"10";"854"
"49.186499";"55.785842";"12";"4880"
"65.491641";"57.145482";"10";"1111"
"38.462141";"55.856559";"10";"806"
"49.123839";"55.789415";"12";"6666"
"37.621146";"55.657498";"10";"4636"
"20.500173";"54.674891";"12";"2031"
"65.331375";"55.469192";"10";"2000"
"30.360526";"59.935330";"10";"855"
"30.507009";"59.833286";"10";"860"
"30.310692";"59.966177";"10";"862"
"56.168906";"57.972859";"12";"1513"
"";"";"13";"2265"
"20.502220";"54.743584";"12";"2025"
"20.536927";"54.726344";"12";"2029"
"37.677715";"55.766888";"10";"5269"
"36.470947";"45.354662";"10";"5092"
"";"";"12";"4854"
"";"";"12";"5626"
"36.256292";"54.513479";"12";"1518"
"37.745499";"55.651336";"10";"811"
"30.204739";"59.833873";"10";"865"
"30.283849";"60.023388";"10";"887"
"30.244967";"60.003113";"10";"892"
"";"";"12";"4877"
"";"";"12";"4856"
"45.416548";"50.105270";"12";"1473"
"95.713365";"56.204484";"12";"4930"
"30.465574";"59.920010";"10";"888"
"35.911896";"56.859611";"12";"1206"
"";"";"13";"2702"
"";"";"12";"4863"
"";"";"12";"5692"
"37.605232";"55.661807";"10";"807"
"37.578051";"55.577428";"10";"809"
"61.400684";"55.160482";"12";"1229"
"37.551748";"55.432393";"12";"5527"
"45.968761";"51.591876";"1";"4750"
"";"";"13";"3947"
"";"";"13";"3946"
"";"";"12";"5004"
"37.588638";"55.738571";"12";"6588"
"";"";"13";"3711"
"37.605435";"55.767171";"10";"822"
"86.074891";"55.356667";"12";"4611"
"";"";"12";"4949"
"";"";"13";"3949"
"30.299721";"60.001309";"12";"2042"
"42.164681";"57.442889";"12";"5125"
"37.638537";"55.765409";"10";"826"
"";"";"12";"1846"
"49.655752";"58.617592";"12";"1543"
"37.819925";"55.750832";"10";"828"
"";"";"12";"4861"
"50.033475";"58.555154";"12";"5013"
"86.637083";"54.001558";"12";"4776"
"";"";"12";"4860"
"37.585808";"55.753905";"12";"7572"
"";"";"12";"1207"
"42.712969";"43.929524";"12";"5114"
"43.836780";"55.395225";"1";"5339"
"42.715539";"43.904784";"12";"1482"
"37.748511";"55.755170";"12";"6002"
"76.691089";"66.120490";"12";"5244"
"37.816705";"55.712535";"10";"1957"
"";"";"12";"1386"
"";"";"13";"2454"
"";"";"12";"4864"
"37.604358";"55.614739";"12";"6020"
"73.256796";"54.993207";"12";"5057"
"";"";"13";"3395"
"";"";"12";"4857"
"36.715166";"56.330746";"12";"7539"
"";"";"13";"3406"
"";"";"13";"3817"
"";"";"13";"3812"
"";"";"12";"5745"
"41.308873";"56.354233";"12";"5020"
"37.597102";"55.679331";"10";"841"
"38.812037";"55.080821";"12";"1493"
"30.462582";"59.921345";"12";"1869"
"36.767524";"56.718641";"12";"5126"
"37.886572";"55.682658";"10";"843"
"";"";"13";"4714"
"37.810212";"55.915418";"12";"7574"
"142.780019";"46.633364";"12";"6911"
"40.952739";"57.764778";"12";"1520"
"40.959251";"57.758835";"12";"7641"
"41.001337";"57.738879";"12";"7643"
"40.936584";"57.772185";"12";"6768"
"37.631847";"55.780392";"12";"5519"
"37.493299";"55.809659";"10";"1909"
"37.624666";"55.708204";"10";"1191"
"39.114723";"45.039139";"12";"1484"
"37.471740";"55.665150";"10";"1951"
"37.610237";"55.621633";"10";"1910"
"38.988366";"45.022278";"12";"5099"
"";"";"13";"3819"
"38.976990";"45.096731";"12";"1488"
"";"";"13";"4060"
"";"";"13";"2708"
"";"";"13";"2707"
"37.764481";"55.709597";"10";"1996"
"";"";"12";"4806"
"37.486000";"55.840920";"10";"4840"
"";"";"13";"4069"
"";"";"13";"4063"
"";"";"13";"2716"
"";"";"13";"2705"
"38.988985";"45.022666";"12";"5898"
"43.451816";"56.673654";"1";"5334"
"92.939097";"56.070339";"12";"6805"
"";"";"13";"2729"
"37.993265";"55.929209";"10";"1824"
"";"";"13";"4087"
"61.315750";"54.755399";"1";"5132"
"";"";"13";"4090"
"92.923979";"56.035155";"12";"5240"
"37.583758";"54.164750";"10";"5377"
"";"";"13";"2751"
"";"";"13";"2763"
"";"";"13";"2236"
"37.573904";"55.839430";"10";"4587"
"37.513311";"55.804018";"12";"7330"
"";"";"13";"2770"
"92.803110";"56.018605";"12";"1501"
"92.877123";"56.010176";"12";"4883"
"92.887202";"56.039354";"12";"6159"
"37.793968";"55.713817";"10";"4639"
"37.487135";"55.661417";"10";"4641"
"35.911896";"56.859611";"12";"4626"
"";"";"13";"2812"
"";"";"13";"2814"
"37.470374";"55.855851";"12";"7342"
"36.178704";"51.724845";"12";"7013"
"40.723120";"44.633303";"12";"1574"
"45.945935";"51.503836";"1";"5129"
"37.799231";"55.818658";"10";"4642"
"37.707116";"55.781649";"10";"1817"
"";"";"13";"2893"
"";"";"12";"5232"
"81.210312";"51.510058";"10";"5379"
"";"";"13";"3101"
"";"";"13";"3095"
"";"";"13";"3586"
"86.180524";"54.679213";"12";"5241"
"";"";"13";"4114"
"39.583985";"52.598305";"12";"1429"
"37.483527";"56.013702";"12";"1496"
"47.772075";"52.031818";"1";"5131"
"61.315669";"54.755311";"12";"1930"
"";"";"13";"2280"
"37.634591";"55.785990";"10";"4801"
"58.988697";"53.380521";"12";"1506"
"58.973195";"53.430389";"12";"1552"
"40.106142";"44.605604";"12";"5151"
"";"";"12";"5504"
"37.610169";"55.640439";"10";"4802"
"76.108526";"61.024708";"12";"7573"
"37.643746";"55.726255";"10";"5270"
"37.363414";"55.849104";"10";"5271"
"";"";"13";"3093"
"91.677908";"53.697974";"12";"6801"
"104.338656";"52.280216";"1";"5447"
"";"";"13";"2976"
"";"";"13";"3099"
"";"";"13";"3118"
"";"";"13";"2417"
"";"";"13";"3124"
"";"";"13";"3125"
"37.752817";"55.658192";"10";"786"
"37.407852";"55.799456";"12";"7033"
"";"";"13";"4129"
"";"";"13";"4127"
"36.026539";"55.508876";"12";"7618"
"";"";"13";"3127"
"46.117009";"51.494983";"1";"6826"
"37.604249";"55.761756";"12";"1571"
"37.763953";"55.914731";"12";"5526"
"";"";"13";"3030"
"";"";"13";"3148"
"52.399377";"55.715327";"12";"1995"
"";"";"13";"2162"
"";"";"13";"3153"
"37.632193";"55.780394";"10";"5360"
"";"";"13";"2471"
"";"";"13";"4133"
"37.573312";"55.703033";"1";"7599"
"72.520984";"65.536922";"12";"4913"
"43.602553";"43.481223";"12";"5867"
"";"";"13";"3037"
"30.329711";"60.069643";"12";"6757"
"";"";"12";"1216"
"";"";"13";"4692"
"38.970876";"45.033056";"1";"5824"
"37.722756";"55.776730";"1";"7601"
"";"";"12";"5331"
"43.622792";"43.503283";"12";"4879"
"";"";"13";"2101"
"132.905845";"42.837412";"12";"6155"
"";"";"13";"3160"
"";"";"13";"4165"
"";"";"13";"2934"
"37.356575";"55.846535";"10";"5483"
"37.635592";"55.762445";"1";"7603"
"";"";"13";"3177"
"";"";"13";"3174"
"";"";"13";"4156"
"37.403618";"55.649695";"10";"4778"
"";"";"12";"1248"
"";"";"12";"1797"
"40.558782";"57.463681";"12";"7644"
"";"";"13";"3178"
"";"";"13";"4162"
"54.236190";"56.087127";"12";"7580"
"43.932873";"56.321486";"12";"7581"
"";"";"12";"4850"
"";"";"13";"3187"
"37.969532";"55.821581";"10";"4989"
"";"";"13";"3189"
"";"";"13";"3191"
"47.899878";"56.634407";"12";"7639"
"43.990338";"56.291349";"12";"1993"
"39.732530";"43.590546";"1";"7665"
"43.866442";"56.332856";"12";"2016"
"43.934373";"56.295460";"12";"1874"
"";"";"13";"5400"
"37.340239";"44.890385";"10";"1025"
"";"";"13";"3194"
"83.060190";"54.746597";"1";"4824"
"";"";"13";"3190"
"87.135963";"53.755663";"12";"7065"
"37.364202";"55.641300";"1";"7607"
"37.574894";"55.759694";"1";"4795"
"";"";"13";"3168"
"";"";"13";"3192"
"";"";"13";"5200"
"";"";"13";"4273"
"37.444790";"55.826660";"12";"7546"
"";"";"13";"3198"
"";"";"13";"3204"
"87.154145";"53.760576";"12";"4655"
"";"";"13";"2630"
"";"";"13";"2110"
"82.894945";"54.986468";"12";"1443"
"82.912420";"54.991437";"12";"7087"
"73.446797";"61.250980";"12";"6210"
"37.618763";"54.206571";"10";"1157"
"";"";"12";"6194"
"";"";"13";"2823"
"";"";"13";"3227"
"";"";"13";"2833"
"";"";"13";"3228"
"";"";"13";"3231"
"";"";"13";"2193"
"37.542396";"55.801059";"10";"757"
"37.518348";"55.882191";"10";"758"
"37.613884";"55.789573";"10";"760"
"37.657190";"55.735533";"10";"761"
"37.501521";"55.853954";"10";"765"
"37.718797";"55.748420";"10";"768"
"37.811458";"55.700559";"10";"769"
"37.838014";"55.932433";"10";"771"
"30.362135";"59.999503";"10";"861"
"30.400862";"60.011229";"10";"864"
"37.451860";"55.722638";"10";"776"
"37.491467";"55.678613";"10";"748"
"30.386506";"60.015114";"10";"4670"
"";"";"12";"6307"
"73.408731";"61.272610";"12";"6893"
"";"";"13";"3232"
"";"";"13";"2841"
"";"";"13";"3237"
"";"";"13";"3250"
"46.014684";"51.536259";"10";"4803"
"60.107255";"55.061395";"1";"7392"
"";"";"13";"3272"
"83.082737";"54.865865";"12";"4748"
"82.919082";"55.029585";"12";"5262"
"40.094936";"47.421291";"12";"4759"
"75.434625";"63.195307";"12";"6286"
"75.439278";"63.191401";"12";"4928"
"39.732244";"47.232403";"10";"1960"
"48.463678";"53.150134";"12";"5297"
